"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2066252","c9ab999e03aacc83f639f93ab8fac38a4c63cfb36a01d2d8ec85ce699690567444a1293aaacd866ababfd87344721a39cbea0fa55ffa36573fb8a090e596c3b5","2025-05-19T13:30:00.000","1","DRIVER",,"1969661",,"CHEVROLET","TAHOE","IL","2007","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","PASSING/OVERTAKING",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066253","c9ab999e03aacc83f639f93ab8fac38a4c63cfb36a01d2d8ec85ce699690567444a1293aaacd866ababfd87344721a39cbea0fa55ffa36573fb8a090e596c3b5","2025-05-19T13:30:00.000","2","DRIVER","1","1969664",,"TOYOTA","C-HR","IL","2020","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066470","8b4d58d9d34c5603dcf785ffe5a77e4c825645e64b84b46320d4b836925d4a0d20005fe677b44d415210022e7755bb82e0dfea745e60112d5b5992fb1390452f","2025-05-19T13:25:00.000","1","DRIVER",,"1969874",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066471","8b4d58d9d34c5603dcf785ffe5a77e4c825645e64b84b46320d4b836925d4a0d20005fe677b44d415210022e7755bb82e0dfea745e60112d5b5992fb1390452f","2025-05-19T13:25:00.000","2","DRIVER",,"1969882",,"CHEVROLET","TAHOE","IL","2006","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","DRIVER EDUCATION","S","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066241","171c8fc233761a9979e3076bed2611d65b2c8c330f6b7bae62a8e830a7e153935c659b1329890c88c6694ffd8a4ef725447f1b1eeadc7dc72d5d3dda49190ca4","2025-05-19T13:15:00.000","1","DRIVER",,"1969658",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","XX",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066242","171c8fc233761a9979e3076bed2611d65b2c8c330f6b7bae62a8e830a7e153935c659b1329890c88c6694ffd8a4ef725447f1b1eeadc7dc72d5d3dda49190ca4","2025-05-19T13:15:00.000","2","PARKED",,"1969667",,"FORD","ESCAPE","IL","2014","UNKNOWN","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066325","259bfef32929922ada892911a755c98c44863905ca373365f5cdab918d5425c39778639a67fa50f086e71165daa274d25695c092beb66ff5965bd90c40803911","2025-05-19T13:15:00.000","1","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066326","259bfef32929922ada892911a755c98c44863905ca373365f5cdab918d5425c39778639a67fa50f086e71165daa274d25695c092beb66ff5965bd90c40803911","2025-05-19T13:15:00.000","2","DRIVER",,"1969733",,"SUBARU","ASCENT","IL","2021","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,"Y",,,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066249","c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894","2025-05-19T13:15:00.000","1","DRIVER",,"1969673","N","TOYOTA","COROLLA","IL","2025","NONE","PASSENGER","OTHER","E","STRAIGHT AHEAD","Y",,"1",,,,,,,,,,,"Y","Y","Y","Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066250","c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894","2025-05-19T13:15:00.000","2","DRIVER",,"1969680",,"NISSAN","ROGUE","MI","2024","NONE","PASSENGER","OTHER","N","STRAIGHT AHEAD",,,"1",,,,"Y","Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066251","c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894","2025-05-19T13:15:00.000","3","DRIVER",,"1969682",,"NISSAN","VERSA","IL","2024","NONE","PASSENGER","OTHER","N","STRAIGHT AHEAD","Y",,"1",,,,"Y",,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066239","630bbd7ae6b4ae42e8fc36c68b7827cf97b9db6472dcd6c7cf5b82d3b74a20d36097b05976f15b305ee2725fcb5eb2d11af8cf3b3f2ea3709d65aa29c5fab686","2025-05-19T13:12:00.000","1","DRIVER",,"1969659","Y","INTERNATIONAL TRAILER CORPORATION","INTERNATIONAL TRAILER CORP.","WI","2022","UNKNOWN","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - SINGLE UNIT","E","TURNING LEFT",,,"1",,,,,,,,,,,"Y","Y",,,"N",,,"REAR-LEFT-CORNER","21459","340270",,,"DRIVER","3","ARROW S. C. INC.","WI","KENOSHA",,,,"N","N",,"N",,"N","N",,,"0-96","0-96",,,,,"TRACTOR/SEMI-TRAILER","VAN/ENCLOSED BOX","UNKNOWN","N","N","MISCELLANEOUS"
"2066240","630bbd7ae6b4ae42e8fc36c68b7827cf97b9db6472dcd6c7cf5b82d3b74a20d36097b05976f15b305ee2725fcb5eb2d11af8cf3b3f2ea3709d65aa29c5fab686","2025-05-19T13:12:00.000","2","DRIVER",,"1969670",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IN","2005","UNKNOWN","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - SINGLE UNIT","E","TURNING RIGHT",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066401","7ed4979beb851ce758032798c782b0de73ac8d05d0ee972efbee8173fda7dfcea7ef1aab18c9edba3cf4fc32094a9e7a2a0b6a8208f74fa7dc88d55040f36dff","2025-05-19T13:10:00.000","1","DRIVER",,"1969828",,"LINCOLN","NAVIGATOR","IL","2024","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NE","STRAIGHT AHEAD","Y",,"1",,"SELF","UNKNOWN",,,,"Y","Y","Y","Y","Y","Y","N","Y","Y",,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066272","f0f3f700465684603d665ace0a6db1985d42bba986066c1045f070a18e71e031b283986bf8b2f0cd4eac77ba698d632248a37c7f688dada71a1de3724619b326","2025-05-19T13:10:00.000","1","DRIVER",,"1969692",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PICKUP","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066273","f0f3f700465684603d665ace0a6db1985d42bba986066c1045f070a18e71e031b283986bf8b2f0cd4eac77ba698d632248a37c7f688dada71a1de3724619b326","2025-05-19T13:10:00.000","2","DRIVER",,"1969696",,"KIA","OPTIMA / K5","IL","2023","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"Y","Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066256","8d70a872f52a80cde995df36d779690b68637f8e1e9c9ec6308ade87276597aba821ffff80425ad957f5334c5e9ffe5c8702711b3a757dbfd19644d83090b348","2025-05-19T13:05:00.000","1","DRIVER",,"1969669",,"HINO","HINO","IL","2025","NONE","TRACTOR W/ SEMI-TRAILER","OTHER","N","TURNING LEFT",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066257","8d70a872f52a80cde995df36d779690b68637f8e1e9c9ec6308ade87276597aba821ffff80425ad957f5334c5e9ffe5c8702711b3a757dbfd19644d83090b348","2025-05-19T13:05:00.000","2","DRIVER",,"1969676",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2015","NONE","OTHER","OTHER","N","STRAIGHT AHEAD",,,"1",,,,,,,"Y",,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066215","35cf3bca877c4282a1f7a181d5a0f09b63a8d12b9e66158006fca320dde793b2c99788efdb86ef6a86a8b815a1ee87e90df21a774aedb41e3e7ca0cb8edd5cff","2025-05-19T13:00:00.000","1","DRIVER",,"1969631",,"FORD","ESCAPE","IL","2014","NONE","PASSENGER","PERSONAL","UNKNOWN","BACKING",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066216","35cf3bca877c4282a1f7a181d5a0f09b63a8d12b9e66158006fca320dde793b2c99788efdb86ef6a86a8b815a1ee87e90df21a774aedb41e3e7ca0cb8edd5cff","2025-05-19T13:00:00.000","2","PARKED",,"1969635",,"CHEVROLET","EQUINOX","IL","2023","NONE","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,"Y",,,,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066347","aed6341c6676e75686d47728358398fe2a115cf86ee7e290796f17d236c18b0bea18eb92173a9b31b72fba13be0ab1f13af0d1713f2af4614ae10c1b7dc5ad02","2025-05-19T13:00:00.000","1","DRIVER","1","1969752",,"TOYOTA","COROLLA","IL","2024","UNKNOWN","PASSENGER","PERSONAL","W","MERGING",,,"2",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066348","aed6341c6676e75686d47728358398fe2a115cf86ee7e290796f17d236c18b0bea18eb92173a9b31b72fba13be0ab1f13af0d1713f2af4614ae10c1b7dc5ad02","2025-05-19T13:00:00.000","2","DRIVER",,"1969764",,"VOLKSWAGEN","JETTA",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066341","bc3055f8ec6042f290318e639d55a0438cc95e9d86b71c7a2000574c4c70afb606db0338d64b38f25bca6791e815579f5161f40c7f351f190147629756c7ec9a","2025-05-19T12:45:00.000","1","DRIVER",,"1969749",,"TOYOTA","CAMRY","IL","2003","OTHER","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066342","bc3055f8ec6042f290318e639d55a0438cc95e9d86b71c7a2000574c4c70afb606db0338d64b38f25bca6791e815579f5161f40c7f351f190147629756c7ec9a","2025-05-19T12:45:00.000","2","DRIVER",,"1969758",,"NISSAN","ALTIMA","IL","2003","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066219","976cedb4f7ac92483dd151c96d025868a8d3b9d99a7aa02710973901b991d42d228e2aa4ecf9882072f4cf7a57617c7ddf4d436d7b037616bc5a1941d7e58c69","2025-05-19T12:43:00.000","1","DRIVER",,"1969637",,"CHEVROLET","TRAVERSE","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066220","976cedb4f7ac92483dd151c96d025868a8d3b9d99a7aa02710973901b991d42d228e2aa4ecf9882072f4cf7a57617c7ddf4d436d7b037616bc5a1941d7e58c69","2025-05-19T12:43:00.000","2","DRIVER",,"1969640",,"FORD","FOCUS","IL","2013","UNKNOWN","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066237","7b92934a362c923f12e6ee197714f05510978ae07c446516ab7b170fa0837940768b5acfd12ab4a30329a7bc0028560e4bfdbe757630748b93a0425c43a0d401","2025-05-19T12:30:00.000","1","DRIVER",,"1969647",,"HYUNDAI","OTHER (EXPLAIN IN NARRATIVE)","IL","2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","CHANGING LANES",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066238","7b92934a362c923f12e6ee197714f05510978ae07c446516ab7b170fa0837940768b5acfd12ab4a30329a7bc0028560e4bfdbe757630748b93a0425c43a0d401","2025-05-19T12:30:00.000","2","DRIVER",,"1969652",,"TOYOTA","COROLLA","IL","2016","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066417","1087c5409e727c742f2ad4967815b3f3b6063e7cbc4212665407769dc224c7fe20570fa88e5b2231f4225b383afd1984d891241493629ed01887fd77d80b2003","2025-05-19T12:00:00.000","1","DRIVER",,"1969830",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,"N",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066418","1087c5409e727c742f2ad4967815b3f3b6063e7cbc4212665407769dc224c7fe20570fa88e5b2231f4225b383afd1984d891241493629ed01887fd77d80b2003","2025-05-19T12:00:00.000","2","PARKED",,"1969831",,"DODGE","RAM 1500 PU","IL","2019","NONE","PICKUP","NOT IN USE","W","PARKED",,,"0",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066164","11c4e3273655ee99d5a11a2d2689e7551ae5f37acbb6ce817bc861f25297c7ae453315f7a81a24d2de974630581007d8817403dd62a097f3632321ce1cec6123","2025-05-19T11:24:00.000","1","DRIVER",,"1969583",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","S","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066165","11c4e3273655ee99d5a11a2d2689e7551ae5f37acbb6ce817bc861f25297c7ae453315f7a81a24d2de974630581007d8817403dd62a097f3632321ce1cec6123","2025-05-19T11:24:00.000","2","DRIVER",,"1969590",,"NISSAN","ROGUE","IL","2021","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066180","2507a47a5f0ebafef7afd182acf74b507f6833afb559a9949fb0b9ce5f0cff04fdeb1eafa2fa032d306213f1db6602d856be5358c760aa19292cce82d6e4ec6a","2025-05-19T11:22:00.000","1","DRIVER",,"1969598",,"KENWORTH MOTOR TRUCK COMPANY","KENWORTH MOTOR TRUCK CO.","IL","2011","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - MULTI-UNIT","S","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066181","2507a47a5f0ebafef7afd182acf74b507f6833afb559a9949fb0b9ce5f0cff04fdeb1eafa2fa032d306213f1db6602d856be5358c760aa19292cce82d6e4ec6a","2025-05-19T11:22:00.000","2","PARKED",,"1969600",,"TOYOTA","RAV4","IL","2023","UNKNOWN","PASSENGER","UNKNOWN/NA","S","PARKED",,,"0",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066178","1b70617655a5175ad944f7549e0099dead9d949139cf3c99153570b94e4a75cda198c72ef4a532e637086cde951b5f7923071b0b891ccb3222de38c660e6dac0","2025-05-19T11:15:00.000","1","DRIVER",,"1969595",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066179","1b70617655a5175ad944f7549e0099dead9d949139cf3c99153570b94e4a75cda198c72ef4a532e637086cde951b5f7923071b0b891ccb3222de38c660e6dac0","2025-05-19T11:15:00.000","2","PARKED",,"1969597",,"TOYOTA","AVALON","IL","2012","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066174","fa5539827d5c5df461bb29665a56172f6e6d9cac5562f9114a0551730ef50f6f3b56764a837d97b89efcda1b64a2c82575f0f8e36b17fc09b43559076f377bdf","2025-05-19T11:15:00.000","1","DRIVER",,"1969593",,"DODGE","DURANGO","IL","2023","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066175","fa5539827d5c5df461bb29665a56172f6e6d9cac5562f9114a0551730ef50f6f3b56764a837d97b89efcda1b64a2c82575f0f8e36b17fc09b43559076f377bdf","2025-05-19T11:15:00.000","2","DRIVER","1","1969596",,"HYUNDAI","KONA","IL","2024","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066274","f21bb14fb980923f15832243296f90d27aa1125a7c0f1e2895107aff5250790c603018bf6fff7cb262c609822efebc857689093e2af7b93cab893cfde7c885f1","2025-05-19T11:08:00.000","1","DRIVER",,"1969711",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL","2019","NONE","TRUCK - SINGLE UNIT","OTHER","E","OTHER",,,"1",,,,,"Y",,,,,,,,,,"N",,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066275","f21bb14fb980923f15832243296f90d27aa1125a7c0f1e2895107aff5250790c603018bf6fff7cb262c609822efebc857689093e2af7b93cab893cfde7c885f1","2025-05-19T11:08:00.000","2","PARKED",,"1969720",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL","2025","NONE","TRUCK - SINGLE UNIT","OTHER","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066309","2a99b0ffecd83fb0bf14f3905aa2b95e168e912c7345c1f54d9afd592785118d8387f1edd326f764e2b458fdafa94ec06ce446bf95dced64d1fe7532468cfab7","2025-05-19T11:00:00.000","1","DRIVER",,"1969724",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","OTHER",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066310","2a99b0ffecd83fb0bf14f3905aa2b95e168e912c7345c1f54d9afd592785118d8387f1edd326f764e2b458fdafa94ec06ce446bf95dced64d1fe7532468cfab7","2025-05-19T11:00:00.000","2","PARKED",,"1969731",,"VOLKSWAGEN","TIGUAN","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066191","b7403971078f2ad87cf7188406a5eabd84b34577526e38cb3bde8b2d34a77e46f440640b269b06c30123b37c53c42c6c7244deb01be889296b6cdd4ae8ee284a","2025-05-19T11:00:00.000","1","DRIVER",,"1969607",,"PONTIAC","G6","IL","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066192","cbb34d759dd648f3ed48a83d7601fc90713f8dabb46746997a7f7716d4efc49979b4437ccd671f817a8a3a45935cd283445ac00afa2afa2aefb2cdfa18b69cd9","2025-05-19T11:00:00.000","1","DRIVER",,"1969613",,"CHEVROLET","MALIBU","WI","2011","BRAKES","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066193","cbb34d759dd648f3ed48a83d7601fc90713f8dabb46746997a7f7716d4efc49979b4437ccd671f817a8a3a45935cd283445ac00afa2afa2aefb2cdfa18b69cd9","2025-05-19T11:00:00.000","2","PARKED",,"1969617",,"HONDA","CIVIC","IL","2007","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066194","cbb34d759dd648f3ed48a83d7601fc90713f8dabb46746997a7f7716d4efc49979b4437ccd671f817a8a3a45935cd283445ac00afa2afa2aefb2cdfa18b69cd9","2025-05-19T11:00:00.000","3","PARKED",,"1969619",,"HONDA","CIVIC","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"Y","Y",,"N","N",,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066154","d4fe8186768e5e68e7f4a212400c0e9a5d5143c35056e9fd284175b046953230b3ccdb97af34dd0dcc84f116dcb50a97298b51cd248df042724c29409d65b246","2025-05-19T11:00:00.000","1","DRIVER",,"1969573","N","WRIGHT INDUSTRIES, INC. - HUNTER'S DREAM","HUNTER'S DREAM (MFD. BY WRIGHT INDUSTRIES, INC.)","IL","2021","NONE","OTHER","PERSONAL","S","OTHER",,,"1",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066155","d4fe8186768e5e68e7f4a212400c0e9a5d5143c35056e9fd284175b046953230b3ccdb97af34dd0dcc84f116dcb50a97298b51cd248df042724c29409d65b246","2025-05-19T11:00:00.000","2","DRIVER",,"1969581",,"HONDA","ACCORD","IL","2018","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066166","2d86bf3aa1512e20152d5e4d95b918440cfa17f74912ca37431801dd7251c7f47f1a8b6c1e6a7d0d68f42632c8d0b7d990f01340615afb008555035ae039a0c8","2025-05-19T10:56:00.000","1","DRIVER",,"1969589","N","FREIGHTLINER CORPORATION","OTHER (EXPLAIN IN NARRATIVE)","IL","2018","UNKNOWN","TRACTOR W/ SEMI-TRAILER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066167","2d86bf3aa1512e20152d5e4d95b918440cfa17f74912ca37431801dd7251c7f47f1a8b6c1e6a7d0d68f42632c8d0b7d990f01340615afb008555035ae039a0c8","2025-05-19T10:56:00.000","2","DRIVER",,"1969594",,"CHEVROLET","MALIBU","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066145","9b129bca8ed8c469dc476779d55a200e6c1f8319629e12f1993b96745ff550f1124e35812f9082c7e3e0f2051828bc8287a79441d90ad1a63389753d58b7b963","2025-05-19T10:47:00.000","1","DRIVER",,"1969557",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066146","9b129bca8ed8c469dc476779d55a200e6c1f8319629e12f1993b96745ff550f1124e35812f9082c7e3e0f2051828bc8287a79441d90ad1a63389753d58b7b963","2025-05-19T10:47:00.000","2","DRIVER",,"1969564",,"ACURA","RL","IL","2024","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
